  56.373  56.418  56.464  56.510  56.558  56.606  56.656  56.705  56.756  56.807  
  56.858  56.910  56.963  57.016  57.070  57.123  57.177  57.232  57.286  57.340  
  57.395  57.450  57.504  57.558  57.613  57.667  57.720  57.773  57.826  57.878  
  57.930  57.981  58.031  58.080  58.129  58.176  58.223  58.269  58.313  58.356  
  58.399  58.440  58.479  58.517  58.554  58.590  58.623  58.656  58.687  58.716  
  58.743  58.769  58.794  58.816  58.837  58.856  58.873  58.889  58.903  58.915  
  58.926  58.934  58.941  58.947  58.950  58.952  58.952  58.951  58.948  58.944  
  58.938  58.930  58.922  58.911  58.900  58.887  58.872  58.857  58.840  58.823  
  58.804  58.784  58.764  58.742  58.720  58.697  58.673  58.648  58.623  58.598  
  58.572  58.546  58.519  58.492  58.464  58.437  58.410  58.382  58.354  58.327  
  58.299  58.272  58.245  58.218  58.192  58.166  58.140  58.114  58.090  58.065  
  58.041  58.018  57.995  57.973  57.952  57.931  57.911  57.892  57.873  57.856  
  57.839  57.823  57.808  57.793  57.780  57.767  57.755  57.744  57.734  57.725  
  57.281  57.275  57.270  57.268  57.268  57.270  57.274  57.280  57.288  57.298  
  57.309  57.322  57.337  57.354  57.372  57.392  57.414  57.437  57.462  57.489  
  57.517  57.547  57.578  57.611  57.646  57.681  57.719  57.757  57.797  57.839  
  57.882  57.926  57.971  58.018  58.065  58.114  58.164  58.215  58.267  58.320  
  58.374  58.429  58.484  58.540  58.597  58.654  58.712  58.770  58.828  58.886  
  58.945  59.003  59.061  59.119  59.177  59.234  59.291  59.347  59.402  59.456  
  59.509  59.561  59.611  59.660  59.707  59.752  59.796  59.837  59.876  59.912  
  59.946  59.977  60.006  60.031  60.052  60.071  60.086  60.097  60.105  60.108  
  60.108  60.103  60.094  60.080  60.062  60.039  60.012  59.979  59.942  59.900  
  59.853  59.801  59.744  59.681  59.614  59.542  59.465  59.383  59.296  59.205  
  59.109  59.009  58.905  58.796  58.684  58.568  58.448  58.325  58.199  58.070  
  57.939  57.806  57.670  57.534  57.395  57.256  57.116  56.975  56.835  56.694  
  56.554  56.415  56.278  56.141  56.007  55.874  55.744  55.616  55.492  55.370  
  55.252  55.138  55.027  54.920  54.817  54.718  54.624  54.535  54.450  54.370  
  54.294  54.223  54.157  54.096  54.040  53.988  53.941  53.898  53.860  53.827  
  53.798  53.772  53.751  53.734  53.720  53.710  53.703  53.699  53.698  53.699  
  53.703  53.710  53.718  53.728  53.740  53.753  53.767  53.783  53.799  53.816  
  53.833  53.850  53.868  53.885  53.903  53.920  53.936  53.952  53.967  53.982  
  53.995  54.008  54.020  54.030  54.040  54.049  54.056  54.063  54.069  54.074  
  54.078  54.081  54.083  54.085  54.086  54.087  54.087  54.087  54.087  54.087  
  54.087  54.088  54.088  54.090  54.092  54.095  54.100  54.105  54.112  54.120  
  54.130  54.142  54.157  54.173  54.191  54.212  54.236  54.262  54.292  54.324  
  54.359  54.398  54.440  54.485  54.534  54.586  54.642  54.702  54.765  54.833  
  54.904  54.978  55.057  55.139  55.225  55.314  55.408  55.505  55.605  55.709  
  55.816  55.927  56.040  56.156  56.276  56.398  56.522  56.649  56.777  56.908  
  57.040  57.174  57.310  57.446  57.583  57.720  57.858  57.996  58.134  58.271  
  58.407  58.542  58.676  58.809  58.940  59.068  59.194  59.318  59.438  59.556  
  59.670  59.781  59.887  59.990  60.089  60.183  60.272  60.357  60.436  60.511  
  60.580  60.645  60.703  60.756  60.804  60.846  60.882  60.913  60.938  60.957  
  60.970  60.978  60.981  60.978  60.969  60.955  60.936  60.912  60.883  60.850  
  60.811  60.769  60.722  60.671  60.616  60.557  60.496  60.430  60.362  60.292  
  60.218  60.142  60.065  59.985  59.904  59.822  59.738  59.653  59.568  59.483  
  59.397  59.311  59.225  59.140  59.055  58.971  58.888  58.806  58.725  58.645  
  58.568  58.491  58.417  58.344  58.274  58.205  58.139  58.075  58.013  57.954  
  57.897  57.843  57.791  57.741  57.694  57.650  57.608  57.569  57.532  57.498  
  57.466  57.437  57.410  57.386  57.364  57.344  57.327  57.312  57.300  57.289  
  57.112  57.119  57.128  57.140  57.152  57.167  57.183  57.201  57.220  57.241  
  57.263  57.286  57.312  57.338  57.366  57.396  57.428  57.461  57.496  57.532  
  57.571  57.611  57.654  57.698  57.745  57.794  57.845  57.898  57.954  58.012  
  58.073  58.136  58.201  58.269  58.339  58.412  58.487  58.564  58.644  58.726  
  58.810  58.896  58.983  59.073  59.165  59.258  59.353  59.449  59.547  59.646  
  59.746  59.846  59.948  60.050  60.153  60.257  60.360  60.464  60.567  60.670  
  60.772  60.874  60.975  61.075  61.174  61.270  61.365  61.458  61.549  61.636  
  61.721  61.802  61.880  61.953  62.022  62.086  62.145  62.198  62.245  62.286  
  62.319  62.346  62.364  62.374  62.376  62.368  62.352  62.325  62.288  62.241  
  62.183  62.114  62.033  61.942  61.838  61.723  61.596  61.457  61.307  61.145  
  60.971  60.787  60.591  60.385  60.169  59.943  59.708  59.465  59.213  58.954  
  58.689  58.418  58.142  57.862  57.579  57.293  57.006  56.719  56.432  56.146  
  55.863  55.583  55.308  55.038  54.774  54.516  54.267  54.026  53.794  53.572  
  53.360  53.160  52.972  52.795  52.631  52.480  52.342  52.217  52.106  52.008  
  51.923  51.852  51.793  51.748  51.716  51.695  51.687  51.690  51.705  51.730  
  51.764  51.809  51.861  51.922  51.990  52.065  52.146  52.232  52.322  52.416  
  52.512  52.611  52.712  52.813  52.914  53.014  53.113  53.211  53.305  53.397  
  53.485  53.569  53.648  53.722  53.792  53.855  53.912  53.964  54.008  54.047  
  54.078  54.103  54.122  54.133  54.138  54.136  54.127  54.112  54.092  54.065  
  54.032  53.994  53.952  53.904  53.852  53.796  53.736  53.674  53.608  53.540  
  53.471  53.400  53.328  53.256  53.183  53.111  53.041  52.971  52.904  52.839  
  52.777  52.718  52.663  52.612  52.566  52.524  52.489  52.459  52.435  52.418  
  52.408  52.404  52.409  52.421  52.441  52.470  52.507  52.553  52.607  52.671  
  52.744  52.826  52.918  53.018  53.129  53.249  53.378  53.517  53.665  53.822  
  53.989  54.164  54.349  54.541  54.742  54.951  55.168  55.392  55.623  55.860  
  56.104  56.353  56.608  56.867  57.130  57.396  57.666  57.938  58.212  58.486  
  58.761  59.036  59.309  59.581  59.850  60.117  60.379  60.637  60.889  61.136  
  61.376  61.609  61.834  62.050  62.257  62.455  62.643  62.820  62.985  63.140  
  63.282  63.413  63.531  63.637  63.729  63.809  63.876  63.929  63.970  63.998  
  64.012  64.014  64.004  63.980  63.945  63.898  63.840  63.771  63.691  63.601  
  63.501  63.392  63.274  63.148  63.015  62.874  62.727  62.574  62.416  62.253  
  62.086  61.915  61.742  61.566  61.389  61.210  61.031  60.852  60.674  60.497  
  60.321  60.147  59.976  59.807  59.642  59.481  59.324  59.171  59.023  58.880  
  58.742  58.610  58.483  58.362  58.247  58.137  58.034  57.937  57.846  57.761  
  57.682  57.608  57.541  57.479  57.422  57.372  57.326  57.285  57.249  57.217  
  57.190  57.167  57.148  57.133  57.121  57.113  57.107  57.105  57.105  57.107  
  57.528  57.556  57.582  57.608  57.632  57.655  57.677  57.696  57.715  57.732  
  57.748  57.763  57.778  57.792  57.806  57.821  57.836  57.853  57.870  57.890  
  57.912  57.937  57.965  57.996  58.031  58.070  58.112  58.160  58.212  58.269  
  58.330  58.397  58.468  58.544  58.625  58.711  58.801  58.896  58.995  59.098  
  59.204  59.315  59.428  59.544  59.664  59.785  59.909  60.034  60.162  60.290  
  60.420  60.551  60.683  60.816  60.949  61.082  61.216  61.351  61.485  61.620  
  61.755  61.891  62.026  62.161  62.297  62.432  62.567  62.702  62.836  62.969  
  63.102  63.233  63.362  63.489  63.613  63.734  63.851  63.963  64.070  64.170  
  64.264  64.349  64.424  64.490  64.544  64.586  64.614  64.628  64.626  64.607  
  64.570  64.514  64.439  64.343  64.225  64.086  63.924  63.739  63.531  63.299  
  63.044  62.766  62.465  62.142  61.796  61.431  61.045  60.640  60.218  59.781  
  59.328  58.864  58.388  57.903  57.412  56.915  56.416  55.917  55.419  54.925  
  54.438  53.958  53.489  53.033  52.591  52.166  51.759  51.372  51.007  50.664  
  50.346  50.054  49.787  49.548  49.337  49.154  49.000  48.874  48.777  48.708  
  48.668  48.655  48.669  48.709  48.775  48.864  48.976  49.110  49.264  49.436  
  49.626  49.832  50.051  50.282  50.524  50.775  51.033  51.296  51.562  51.830  
  52.099  52.366  52.631  52.891  53.145  53.392  53.631  53.860  54.078  54.284  
  54.478  54.658  54.824  54.976  55.112  55.232  55.336  55.424  55.495  55.550  
  55.588  55.610  55.616  55.606  55.580  55.539  55.484  55.415  55.332  55.236  
  55.128  55.009  54.879  54.739  54.590  54.433  54.269  54.098  53.922  53.742  
  53.557  53.370  53.181  52.990  52.800  52.611  52.423  52.238  52.056  51.878  
  51.705  51.538  51.377  51.223  51.077  50.940  50.812  50.694  50.586  50.489  
  50.404  50.330  50.269  50.221  50.186  50.164  50.157  50.164  50.186  50.223  
  50.276  50.344  50.427  50.527  50.642  50.774  50.922  51.087  51.269  51.466  
  51.681  51.911  52.158  52.422  52.701  52.996  53.306  53.632  53.972  54.326  
  54.694  55.075  55.468  55.872  56.287  56.712  57.145  57.586  58.033  58.486  
  58.942  59.402  59.863  60.323  60.783  61.239  61.691  62.137  62.576  63.006  
  63.425  63.833  64.228  64.608  64.973  65.320  65.650  65.960  66.250  66.519  
  66.766  66.991  67.193  67.371  67.525  67.655  67.761  67.843  67.901  67.934  
  67.944  67.931  67.895  67.836  67.756  67.656  67.535  67.395  67.237  67.061  
  66.870  66.662  66.441  66.207  65.960  65.703  65.436  65.160  64.877  64.588  
  64.293  63.994  63.693  63.389  63.085  62.781  62.478  62.177  61.880  61.587  
  61.299  61.017  60.741  60.473  60.214  59.963  59.722  59.491  59.271  59.061  
  58.864  58.678  58.504  58.342  58.192  58.055  57.930  57.817  57.716  57.627  
  57.550  57.483  57.427  57.381  57.344  57.317  57.297  57.286  57.281  57.283  
  57.290  57.303  57.319  57.339  57.362  57.387  57.414  57.442  57.471  57.500  
  58.500  58.549  58.590  58.622  58.644  58.658  58.664  58.661  58.650  58.631  
  58.607  58.576  58.541  58.502  58.461  58.418  58.375  58.333  58.293  58.257  
  58.225  58.199  58.179  58.167  58.163  58.169  58.184  58.209  58.245  58.292  
  58.349  58.418  58.497  58.587  58.686  58.796  58.914  59.041  59.175  59.316  
  59.463  59.615  59.770  59.930  60.091  60.254  60.417  60.580  60.742  60.903  
  61.061  61.217  61.370  61.519  61.666  61.809  61.948  62.085  62.219  62.350  
  62.480  62.608  62.736  62.863  62.990  63.119  63.250  63.383  63.519  63.658  
  63.801  63.948  64.100  64.255  64.415  64.578  64.744  64.912  65.081  65.250  
  65.418  65.582  65.742  65.895  66.038  66.170  66.289  66.391  66.474  66.535  
  66.573  66.584  66.566  66.516  66.434  66.315  66.159  65.964  65.730  65.454  
  65.137  64.778  64.377  63.935  63.452  62.931  62.372  61.777  61.150  60.492  
  59.806  59.096  58.366  57.619  56.859  56.091  55.318  54.544  53.775  53.014  
  52.265  51.534  50.823  50.138  49.481  48.856  48.266  47.715  47.204  46.738  
  46.316  45.942  45.616  45.339  45.113  44.938  44.812  44.737  44.712  44.734  
  44.804  44.920  45.079  45.280  45.521  45.799  46.111  46.455  46.827  47.226  
  47.646  48.087  48.544  49.014  49.494  49.981  50.472  50.964  51.454  51.939  
  52.417  52.885  53.340  53.781  54.205  54.610  54.995  55.358  55.697  56.012  
  56.301  56.563  56.799  57.006  57.186  57.336  57.459  57.554  57.620  57.660  
  57.672  57.657  57.617  57.552  57.463  57.351  57.217  57.063  56.888  56.696  
  56.486  56.260  56.020  55.767  55.501  55.225  54.940  54.647  54.347  54.042  
  53.733  53.421  53.108  52.796  52.484  52.175  51.869  51.568  51.273  50.984  
  50.704  50.433  50.172  49.921  49.683  49.456  49.243  49.044  48.860  48.691  
  48.538  48.400  48.280  48.177  48.091  48.023  47.974  47.942  47.930  47.937  
  47.963  48.008  48.074  48.159  48.265  48.392  48.539  48.708  48.899  49.111  
  49.346  49.603  49.884  50.187  50.514  50.865  51.239  51.637  52.059  52.505  
  52.974  53.466  53.981  54.518  55.075  55.652  56.249  56.862  57.492  58.135  
  58.791  59.457  60.131  60.810  61.492  62.175  62.856  63.531  64.199  64.856  
  65.500  66.127  66.736  67.323  67.886  68.423  68.932  69.409  69.854  70.265  
  70.641  70.980  71.280  71.543  71.766  71.951  72.096  72.202  72.270  72.300  
  72.293  72.249  72.171  72.059  71.915  71.740  71.536  71.304  71.047  70.766  
  70.462  70.138  69.795  69.435  69.060  68.672  68.271  67.861  67.441  67.015  
  66.583  66.146  65.708  65.267  64.828  64.389  63.954  63.523  63.098  62.680  
  62.270  61.870  61.480  61.103  60.740  60.390  60.057  59.740  59.442  59.161  
  58.900  58.659  58.439  58.240  58.062  57.905  57.770  57.656  57.563  57.490  
  57.437  57.402  57.386  57.386  57.401  57.430  57.472  57.526  57.588  57.658  
  57.735  57.816  57.900  57.985  58.070  58.153  58.234  58.309  58.380  58.444  
  60.014  60.087  60.139  60.168  60.176  60.161  60.125  60.069  59.994  59.902  
  59.794  59.673  59.541  59.401  59.255  59.105  58.954  58.806  58.662  58.526  
  58.399  58.285  58.184  58.099  58.032  57.984  57.957  57.950  57.966  58.003  
  58.062  58.143  58.245  58.368  58.509  58.669  58.845  59.036  59.240  59.455  
  59.679  59.909  60.145  60.382  60.620  60.856  61.089  61.316  61.535  61.746  
  61.947  62.136  62.313  62.477  62.628  62.766  62.890  63.002  63.102  63.191  
  63.271  63.342  63.406  63.466  63.524  63.581  63.640  63.703  63.772  63.850  
  63.938  64.038  64.152  64.280  64.426  64.587  64.766  64.962  65.173  65.399  
  65.638  65.888  66.146  66.409  66.674  66.936  67.190  67.434  67.660  67.865  
  68.042  68.188  68.296  68.362  68.381  68.348  68.259  68.111  67.901  67.625  
  67.283  66.872  66.394  65.846  65.232  64.552  63.809  63.006  62.148  61.239  
  60.283  59.287  58.258  57.200  56.122  55.031  53.934  52.838  51.751  50.680  
  49.632  48.615  47.634  46.697  45.809  44.975  44.201  43.490  42.847  42.275  
  41.775  41.351  41.003  40.732  40.538  40.422  40.380  40.413  40.518  40.692  
  40.933  41.237  41.601  42.020  42.491  43.009  43.569  44.167  44.798  45.456  
  46.137  46.837  47.549  48.270  48.995  49.719  50.438  51.148  51.845  52.526  
  53.186  53.822  54.432  55.014  55.564  56.080  56.562  57.007  57.414  57.783  
  58.112  58.402  58.651  58.862  59.032  59.164  59.258  59.315  59.335  59.321  
  59.272  59.192  59.080  58.938  58.769  58.574  58.353  58.110  57.845  57.559  
  57.256  56.935  56.599  56.249  55.886  55.513  55.130  54.739  54.341  53.938  
  53.531  53.122  52.712  52.302  51.894  51.490  51.091  50.698  50.313  49.938  
  49.573  49.220  48.880  48.555  48.246  47.953  47.679  47.423  47.186  46.970  
  46.774  46.600  46.446  46.314  46.204  46.115  46.048  46.001  45.976  45.971  
  45.987  46.023  46.079  46.155  46.251  46.367  46.503  46.660  46.839  47.039  
  47.263  47.510  47.781  48.079  48.404  48.758  49.141  49.556  50.003  50.483  
  50.998  51.548  52.133  52.754  53.411  54.103  54.830  55.589  56.380  57.201  
  58.048  58.920  59.812  60.722  61.645  62.576  63.513  64.449  65.380  66.300  
  67.206  68.092  68.952  69.784  70.581  71.340  72.056  72.727  73.349  73.919  
  74.435  74.895  75.298  75.642  75.929  76.156  76.326  76.439  76.497  76.500  
  76.452  76.354  76.209  76.020  75.790  75.521  75.216  74.879  74.512  74.119  
  73.702  73.263  72.805  72.331  71.842  71.341  70.829  70.308  69.779  69.244  
  68.703  68.159  67.612  67.063  66.513  65.964  65.417  64.872  64.333  63.799  
  63.272  62.755  62.249  61.756  61.278  60.817  60.376  59.956  59.560  59.190  
  58.847  58.533  58.251  58.000  57.784  57.601  57.452  57.339  57.260  57.214  
  57.201  57.220  57.268  57.344  57.445  57.569  57.712  57.873  58.046  58.230  
  58.421  58.615  58.809  59.000  59.185  59.360  59.524  59.673  59.805  59.920  
  62.222  62.334  62.405  62.434  62.421  62.368  62.275  62.145  61.980  61.784  
  61.561  61.314  61.046  60.764  60.472  60.174  59.875  59.580  59.293  59.020  
  58.763  58.528  58.318  58.136  57.984  57.865  57.780  57.732  57.720  57.746  
  57.807  57.905  58.037  58.202  58.399  58.623  58.874  59.147  59.440  59.748  
  60.070  60.400  60.735  61.072  61.407  61.736  62.057  62.365  62.658  62.933  
  63.188  63.420  63.628  63.810  63.965  64.093  64.193  64.266  64.313  64.335  
  64.334  64.311  64.271  64.217  64.151  64.078  64.003  63.929  63.862  63.806  
  63.766  63.746  63.751  63.785  63.850  63.950  64.087  64.262  64.476  64.728  
  65.017  65.341  65.696  66.079  66.483  66.903  67.332  67.762  68.185  68.592  
  68.975  69.323  69.628  69.881  70.073  70.195  70.240  70.201  70.072  69.848  
  69.524  69.098  68.570  67.938  67.203  66.369  65.439  64.419  63.313  62.131  
  60.879  59.568  58.207  56.807  55.378  53.933  52.482  51.038  49.611  48.212  
  46.853  45.543  44.293  43.110  42.004  40.980  40.046  39.207  38.467  37.829  
  37.296  36.870  36.550  36.336  36.227  36.222  36.316  36.506  36.789  37.159  
  37.611  38.140  38.740  39.404  40.126  40.899  41.716  42.571  43.456  44.365  
  45.290  46.227  47.167  48.105  49.034  49.950  50.847  51.720  52.565  53.376  
  54.152  54.887  55.579  56.227  56.827  57.379  57.880  58.331  58.731  59.081  
  59.380  59.629  59.830  59.984  60.092  60.156  60.179  60.162  60.108  60.018  
  59.895  59.741  59.559  59.349  59.115  58.858  58.580  58.282  57.966  57.633  
  57.284  56.921  56.543  56.152  55.749  55.333  54.907  54.470  54.024  53.569  
  53.106  52.636  52.161  51.682  51.200  50.717  50.235  49.756  49.283  48.817  
  48.362  47.918  47.490  47.079  46.688  46.319  45.974  45.655  45.364  45.101  
  44.868  44.665  44.493  44.351  44.239  44.157  44.102  44.075  44.073  44.094  
  44.137  44.200  44.282  44.380  44.494  44.623  44.765  44.920  45.089  45.271  
  45.469  45.683  45.916  46.170  46.447  46.752  47.086  47.454  47.860  48.307  
  48.798  49.336  49.925  50.566  51.262  52.014  52.822  53.686  54.604  55.574  
  56.595  57.662  58.770  59.915  61.090  62.290  63.505  64.730  65.955  67.174  
  68.377  69.556  70.704  71.813  72.874  73.882  74.830  75.711  76.522  77.258  
  77.916  78.492  78.987  79.398  79.726  79.973  80.139  80.227  80.240  80.183  
  80.059  79.872  79.628  79.332  78.990  78.605  78.184  77.731  77.252  76.750  
  76.229  75.694  75.147  74.591  74.028  73.460  72.887  72.311  71.732  71.149  
  70.563  69.973  69.379  68.780  68.175  67.565  66.949  66.329  65.704  65.076  
  64.446  63.818  63.192  62.573  61.964  61.368  60.790  60.234  59.705  59.207  
  58.744  58.321  57.941  57.608  57.325  57.094  56.917  56.796  56.729  56.718  
  56.760  56.853  56.996  57.183  57.412  57.678  57.975  58.298  58.641  58.998  
  59.363  59.730  60.092  60.445  60.782  61.098  61.389  61.650  61.878  62.069  
  65.228  65.399  65.504  65.543  65.517  65.426  65.275  65.066  64.804  64.493  
  64.140  63.750  63.330  62.887  62.428  61.960  61.490  61.026  60.575  60.144  
  59.738  59.363  59.024  58.727  58.475  58.270  58.115  58.012  57.961  57.961  
  58.013  58.114  58.262  58.455  58.688  58.959  59.262  59.595  59.952  60.328  
  60.719  61.121  61.528  61.936  62.340  62.736  63.121  63.489  63.838  64.163  
  64.462  64.730  64.966  65.167  65.330  65.454  65.539  65.582  65.585  65.547  
  65.470  65.357  65.210  65.034  64.831  64.609  64.373  64.130  63.886  63.651  
  63.432  63.237  63.073  62.950  62.873  62.850  62.885  62.984  63.149  63.383  
  63.685  64.053  64.486  64.977  65.520  66.107  66.728  67.372  68.026  68.678  
  69.314  69.918  70.476  70.974  71.398  71.734  71.969  72.092  72.093  71.964  
  71.698  71.290  70.738  70.041  69.201  68.221  67.106  65.865  64.507  63.042  
  61.483  59.844  58.140  56.386  54.597  52.791  50.984  49.191  47.430  45.714  
  44.059  42.478  40.984  39.586  38.296  37.121  36.069  35.145  34.354  33.697  
  33.177  32.793  32.545  32.430  32.444  32.584  32.844  33.218  33.701  34.284  
  34.960  35.722  36.561  37.468  38.435  39.453  40.513  41.606  42.724  43.859  
  45.000  46.142  47.275  48.392  49.486  50.550  51.578  52.564  53.503  54.391  
  55.223  55.997  56.709  57.358  57.942  58.462  58.916  59.305  59.631  59.896  
  60.102  60.251  60.347  60.393  60.393  60.351  60.270  60.155  60.009  59.836  
  59.640  59.424  59.191  58.942  58.681  58.409  58.127  57.836  57.536  57.228  
  56.910  56.582  56.242  55.891  55.525  55.144  54.747  54.331  53.896  53.441  
  52.965  52.469  51.952  51.415  50.861  50.290  49.706  49.112  48.511  47.908  
  47.307  46.713  46.131  45.567  45.026  44.513  44.032  43.589  43.188  42.830  
  42.521  42.261  42.050  41.891  41.781  41.718  41.702  41.727  41.791  41.888  
  42.015  42.166  42.336  42.521  42.715  42.914  43.116  43.316  43.515  43.711  
  43.904  44.096  44.289  44.488  44.697  44.921  45.168  45.444  45.755  46.111  
  46.518  46.984  47.515  48.118  48.796  49.556  50.399  51.327  52.339  53.435  
  54.611  55.862  57.184  58.567  60.003  61.483  62.996  64.529  66.072  67.612  
  69.136  70.632  72.087  73.491  74.832  76.099  77.285  78.381  79.379  80.276  
  81.065  81.746  82.315  82.773  83.120  83.360  83.496  83.532  83.473  83.326  
  83.098  82.797  82.430  82.005  81.531  81.016  80.468  79.894  79.301  78.697  
  78.086  77.474  76.864  76.260  75.662  75.073  74.491  73.916  73.347  72.781  
  72.214  71.644  71.066  70.478  69.876  69.258  68.620  67.961  67.281  66.579  
  65.857  65.118  64.365  63.602  62.836  62.072  61.319  60.584  59.876  59.203  
  58.573  57.996  57.478  57.026  56.648  56.347  56.129  55.994  55.946  55.982  
  56.102  56.302  56.578  56.924  57.333  57.798  58.310  58.860  59.438  60.035  
  60.640  61.243  61.835  62.407  62.951  63.458  63.921  64.334  64.693  64.992  
  68.784  69.030  69.185  69.249  69.223  69.110  68.914  68.638  68.290  67.875  
  67.400  66.874  66.306  65.705  65.080  64.441  63.798  63.161  62.539  61.942  
  61.377  60.854  60.378  59.956  59.593  59.292  59.055  58.885  58.780  58.740  
  58.762  58.844  58.980  59.168  59.401  59.674  59.981  60.316  60.675  61.052  
  61.441  61.838  62.238  62.638  63.034  63.423  63.802  64.166  64.514  64.843  
  65.149  65.430  65.681  65.899  66.082  66.225  66.325  66.380  66.385  66.340  
  66.243  66.094  65.894  65.645  65.351  65.016  64.648  64.253  63.842  63.425  
  63.013  62.619  62.255  61.934  61.668  61.468  61.347  61.313  61.373  61.534  
  61.798  62.166  62.636  63.203  63.860  64.597  65.402  66.259  67.152  68.062  
